Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
santa-claus-personalized-pet-owner-blanket,Santa Claus Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece </li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=July-4th, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_July 4th, Blanket, custom, growaov-collection, july 4, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_JFPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/santa-claus-personalized-pet-and-owner-blanket-alpha-paw.jpg?v=1676265291,1,Santa Claus Personalized Pet & Owner Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
santa-claus-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_JFPO,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
santa-claus-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_JFPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
holiday-personalized-pet-owner-blanket,Holiday Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece </li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=July-4th, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_July 4th, Blanket, custom, growaov-collection, july 4, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_JFPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/holiday-personalized-pet-and-owner-blanket-alpha-paw.jpg?v=1676265284,1,Holiday Personalized Pet & Owner Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
holiday-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_JFPO,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
holiday-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_JFPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
christmas-living-room-personalized-pet-owner-custom-printed-blanket,Christmas Living Room Personalized Pet & Owner Custom Printed Blanket,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<style></style>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,Blanket,"_Background=Christmas, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_Christmas New, Blanket, custom, growaov-collection, import_new, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_CHRISTMASLR_30x40,0.0,,continue,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/christmas-living-room-personalized-pet-and-owner-custom-printed-blanket-alpha-paw.jpg?v=1676265283,1,Christmas Living Room Personalized Pet & Owner Custom Printed Blanket | Alpha Paw,false,,"Click ""Customize Now"" to create & preview your art in real-time! The perfect way to enjoy a cup or coffee or tea! Makes a great conversation piece as well! Durable ceramic material, safe and healthy for drinking. Our custom coffee mugs show their true colors with quality assurance to withstand heat in the microwave and have the ability to go through the dishwasher as many times as you like and the quality will not be altered. Custom printed blanket.  ",,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
christmas-living-room-personalized-pet-owner-custom-printed-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_CHRISTMASLR_50x60,0.0,,continue,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
christmas-living-room-personalized-pet-owner-custom-printed-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_CHRISTMASLR_60x80,0.0,,continue,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
white-mountains-personalized-pet-owner-blanket,White Mountains Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=White-Mountains, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_White Mountains, Blanket, custom, growaov-collection, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_WMPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/white-mountains-personalized-pet-and-owner-blanket-alpha-paw-1.jpg?v=1676265283,1,White Mountains Personalized Pet & Owner Blanket | Alpha Paw,false,White Mountains Personalized Pet & Owner Blanket | PetCanva,"Our artists hand design each order with a picture of your pet. T-shirts, blankets, phone cases, canvases or even socks!",,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
white-mountains-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_WMPO,0.0,,deny,manual,69.00,124.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/white-mountains-personalized-pet-and-owner-blanket-alpha-paw-2.jpg?v=1676265286,2,White Mountains Personalized Pet & Owner Blanket | Alpha Paw,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
white-mountains-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_WMPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
white-mountains-personalized-best-friend-blanket,White Mountains Personalized Best Friend Sister Blanket,"<p>Your besties are your besties :)</p>
<p>Send them a warm gift full of hugs this year with a <strong>personalized blanket</strong>. </p>
<p>Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low </li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=White-Mountains, _Product-Type=Blankets, _Theme=Best-Friend, _wf_cus, ap-prints, background_White Mountains, bff, Blanket, custom, friend_product, growaov-collection, import_new, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_WMBF,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/white-mountains-personalized-best-friend-sister-blanket-alpha-paw.jpg?v=1676265283,1,White Mountains Personalized Best Friend Sister Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
white-mountains-personalized-best-friend-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_WMBF,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
white-mountains-personalized-best-friend-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_WMBF,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
valentine-day-personalized-pet-owner-blanket-custom-printed,Valentine Day Personalized Pet & Owner Blanket - Custom Printed,"<p><span>This Valentine’s Day-themed blanket is the perfect gift for any loved one. Personalized details allow you to feature a unique moment with your partner. Express your love to that special someone with this heartfelt accessory.</span></p>
<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low </li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_valentine_day, Blanket, custom, growaov-collection, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_VDPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/valentine-day-personalized-pet-and-owner-blanket-custom-printed-alpha-paw.jpg?v=1676265283,1,Valentine Day Personalized Pet & Owner Blanket - Custom Printed | Alpha Paw,false,Valentine Day Personalized Pet & Owner Blanket - Custom Printed | PetCanva,"Our artists hand design each order with a picture of your pet. T-shirts, blankets, phone cases, canvases or even socks!",,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
valentine-day-personalized-pet-owner-blanket-custom-printed,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_VDPO,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
valentine-day-personalized-pet-owner-blanket-custom-printed,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_VDPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-moon-personalized-pet-owner-blanket,The Moon Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low  </li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=Sunset-moons, _Background=The-Moon, _Background=The-Moon-Back, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_The Moon, Blanket, custom, growaov-collection, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_MPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-moon-personalized-pet-and-owner-blanket-alpha-paw-1.jpg?v=1676265276,1,The Moon Personalized Pet & Owner Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
the-moon-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_MPO,0.0,,deny,manual,69.00,124.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-moon-personalized-pet-and-owner-blanket-alpha-paw-2.jpg?v=1676265280,2,The Moon Personalized Pet & Owner Blanket | Alpha Paw,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
the-moon-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_MPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-moon-personalized-best-friend-blanket,The Moon Personalized Best Friend Sister Blanket,"<p>Your besties are your besties :)</p>
<p>Send them a warm gift full of hugs this year with a <strong>personalized blanket</strong>. </p>
<p>Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=Sunset-moons, _Background=The-Moon, _Background=The-Moon-Back, _Product-Type=Blankets, _Theme=Best-Friend, _wf_cus, ap-prints, background_The Moon, bff, Blanket, custom, friend_product, growaov-collection, import_new, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_MBF,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-moon-personalized-best-friend-sister-blanket-alpha-paw.jpg?v=1676265276,1,The Moon Personalized Best Friend Sister Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
the-moon-personalized-best-friend-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_MBF,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
the-moon-personalized-best-friend-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_MBF,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-dock-personalized-pet-owner-blanket,The Dock Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=The-Dock, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_The Dock, Blanket, custom, Dock, growaov-collection, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_DPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-dock-personalized-pet-and-owner-blanket-alpha-paw-1.jpg?v=1676265276,1,The Dock Personalized Pet & Owner Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
the-dock-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_DPO,0.0,,deny,manual,69.00,124.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-dock-personalized-pet-and-owner-blanket-alpha-paw-2.jpg?v=1676265279,2,The Dock Personalized Pet & Owner Blanket | Alpha Paw,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
the-dock-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_DPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-dock-personalized-best-friend-blanket,The Dock Personalized Best Friend Sister Blanket,"<p>Your besties are your besties :)</p>
<p>Send them a warm gift full of hugs this year with a <strong>personalized blanket</strong>. </p>
<p>Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=The-Dock, _Product-Type=Blankets, _Theme=Best-Friend, _wf_cus, ap-prints, background_The Dock, bff, Blanket, custom, Dock, friend_product, growaov-collection, import_new, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_DBF,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-dock-personalized-best-friend-sister-blanket-alpha-paw.jpg?v=1676265276,1,The Dock Personalized Best Friend Sister Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
the-dock-personalized-best-friend-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_DBF,0.0,,deny,manual,69.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
the-dock-personalized-best-friend-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_DBF,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-backyard-personalized-pet-owner-blanket,The Backyard Personalized Pet & Owner Blanket,"<p>Wrap yourself with the warmth of your pet anytime, anywhere! Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=The-Backyard, _Product-Type=Blankets, _Theme=>Pet-Owner, _wf_cus, ap-prints, background_Backyard, Backyard, Blanket, custom, growaov-collection, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_BPO,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-backyard-personalized-pet-and-owner-blanket-alpha-paw-1.png?v=1676265276,1,The Backyard Personalized Pet & Owner Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
the-backyard-personalized-pet-owner-blanket,,,,,,,,,50 in x 60 in,,,,,LLF_FBLANKET_50x60_BPO,0.0,,deny,manual,69.00,124.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-backyard-personalized-pet-and-owner-blanket-alpha-paw-2.png?v=1676265279,2,The Backyard Personalized Pet & Owner Blanket | Alpha Paw,,,,,,,,,,,,,,,,lb,,23.56,,,,,,,,
the-backyard-personalized-pet-owner-blanket,,,,,,,,,60 in x 80 in,,,,,LLF_FBLANKET_60x80_BPO,0.0,,deny,manual,74.00,124.95,true,true,,,,,,,,,,,,,,,,,,,,lb,,31.60,,,,,,,,
the-backyard-personalized-best-friend-blanket,The Backyard Personalized Sister Best Friend Blanket,"<p>Your besties are your besties :)</p>
<p>Send them a warm gift full of hugs this year with a <strong>personalized blanket</strong>. </p>
<p><br></p>
<p>Our <strong>personalized</strong><span> </span>fleece blankets are soft, but also warm &amp; cozy.</p>
<ul>
<li>SUPER soft and comfortable</li>
<li>Pill-free microfiber fleece</li>
<li>Machine Wash, Tumble Dry Low</li>
</ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>",Alpha Paw Prints,Home & Garden > Linens & Bedding > Bedding > Blankets,"","_Background=The-Backyard, _Product-Type=Blankets, _Theme=Best-Friend, _wf_cus, ap-prints, background_Backyard, Backyard, bff, Blanket, custom, friend_product, growaov-collection, import_new, lulufam, lulufam-blanket, lulufam-customization, maxdate-7, pet-parents, pet_blanket, transform-a-memory",true,Size,30 in x 40 in,,,,,LLF_FBLANKET_30x40_BBF,0.0,,deny,manual,49.00,84.95,true,true,,https://cdn.shopify.com/s/files/1/0582/8552/3124/products/the-backyard-personalized-sister-best-friend-blanket-alpha-paw.png?v=1676265266,1,The Backyard Personalized Sister Best Friend Blanket | Alpha Paw,false,,,,,,,,,,,,,,,lb,,21.70,true,false,,,true,,,active
